ligand_name,smiles,denticity,bite_angle,linear_selectivity,temperature,solvent,reference,ligand_class,MW,LogP,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds,NumRings,P_atoms,O_atoms,HeavyAtoms
"P(O-2,4-xylyl)3_110C_toluene",Cc1cc(C)cc(OP(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,1,,58,110,toluene,This work / SAR Modeling,phosphite,394.45100000000014,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,4-xylyl)3_110C_hexane",Cc1cc(C)cc(OP(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,1,,62,110,hexane,This work / SAR Modeling,phosphite,394.45100000000014,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,4-xylyl)3_110C_benzene",Cc1cc(C)cc(OP(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,1,,64,110,benzene,This work / SAR Modeling,phosphite,394.45100000000014,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,4-xylyl)3_120C_THF",Cc1cc(C)cc(OP(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,1,,53,120,THF,This work / SAR Modeling,phosphite,394.45100000000014,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,4-xylyl)3_120C_hexane",Cc1cc(C)cc(OP(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,1,,59,120,hexane,This work / SAR Modeling,phosphite,394.45100000000014,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,4-xylyl)3_120C_benzene",Cc1cc(C)cc(OP(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,1,,58,120,benzene,This work / SAR Modeling,phosphite,394.45100000000014,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,4-xylyl)3_120C_xylene",Cc1cc(C)cc(OP(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,1,,58,120,xylene,This work / SAR Modeling,phosphite,394.45100000000014,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,4-xylyl)3_130C_toluene",Cc1cc(C)cc(OP(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,1,,52,130,toluene,This work / SAR Modeling,phosphite,394.45100000000014,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,4-xylyl)3_130C_THF",Cc1cc(C)cc(OP(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,1,,49,130,THF,This work / SAR Modeling,phosphite,394.45100000000014,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,4-xylyl)3_130C_dioxane",Cc1cc(C)cc(OP(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,1,,53,130,dioxane,This work / SAR Modeling,phosphite,394.45100000000014,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,4-xylyl)3_130C_benzene",Cc1cc(C)cc(OP(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,1,,57,130,benzene,This work / SAR Modeling,phosphite,394.45100000000014,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,4-xylyl)3_130C_xylene",Cc1cc(C)cc(OP(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,1,,55,130,xylene,This work / SAR Modeling,phosphite,394.45100000000014,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,6-xylyl)3",Cc1c(cccc1C)OP(Oc1c(C)cccc1C)Oc1c(C)cccc1C,1,,75,100,toluene,"JACS 1971, 93, 2397",phosphite,394.4510000000002,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,6-xylyl)3_70C_toluene",Cc1c(cccc1C)OP(Oc1c(C)cccc1C)Oc1c(C)cccc1C,1,,84,70,toluene,This work / SAR Modeling,phosphite,394.4510000000002,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,6-xylyl)3_70C_THF",Cc1c(cccc1C)OP(Oc1c(C)cccc1C)Oc1c(C)cccc1C,1,,81,70,THF,This work / SAR Modeling,phosphite,394.4510000000002,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,6-xylyl)3_70C_dioxane",Cc1c(cccc1C)OP(Oc1c(C)cccc1C)Oc1c(C)cccc1C,1,,77,70,dioxane,This work / SAR Modeling,phosphite,394.4510000000002,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,6-xylyl)3_70C_hexane",Cc1c(cccc1C)OP(Oc1c(C)cccc1C)Oc1c(C)cccc1C,1,,85,70,hexane,This work / SAR Modeling,phosphite,394.4510000000002,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,6-xylyl)3_70C_benzene",Cc1c(cccc1C)OP(Oc1c(C)cccc1C)Oc1c(C)cccc1C,1,,88,70,benzene,This work / SAR Modeling,phosphite,394.4510000000002,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,6-xylyl)3_70C_xylene",Cc1c(cccc1C)OP(Oc1c(C)cccc1C)Oc1c(C)cccc1C,1,,86,70,xylene,This work / SAR Modeling,phosphite,394.4510000000002,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,6-xylyl)3_80C_THF",Cc1c(cccc1C)OP(Oc1c(C)cccc1C)Oc1c(C)cccc1C,1,,73,80,THF,This work / SAR Modeling,phosphite,394.4510000000002,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,6-xylyl)3_80C_dioxane",Cc1c(cccc1C)OP(Oc1c(C)cccc1C)Oc1c(C)cccc1C,1,,78,80,dioxane,This work / SAR Modeling,phosphite,394.4510000000002,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,6-xylyl)3_80C_benzene",Cc1c(cccc1C)OP(Oc1c(C)cccc1C)Oc1c(C)cccc1C,1,,81,80,benzene,This work / SAR Modeling,phosphite,394.4510000000002,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,6-xylyl)3_90C_toluene",Cc1c(cccc1C)OP(Oc1c(C)cccc1C)Oc1c(C)cccc1C,1,,75,90,toluene,This work / SAR Modeling,phosphite,394.4510000000002,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,6-xylyl)3_90C_dioxane",Cc1c(cccc1C)OP(Oc1c(C)cccc1C)Oc1c(C)cccc1C,1,,74,90,dioxane,This work / SAR Modeling,phosphite,394.4510000000002,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,6-xylyl)3_90C_hexane",Cc1c(cccc1C)OP(Oc1c(C)cccc1C)Oc1c(C)cccc1C,1,,83,90,hexane,This work / SAR Modeling,phosphite,394.4510000000002,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,6-xylyl)3_90C_benzene",Cc1c(cccc1C)OP(Oc1c(C)cccc1C)Oc1c(C)cccc1C,1,,82,90,benzene,This work / SAR Modeling,phosphite,394.4510000000002,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,6-xylyl)3_90C_xylene",Cc1c(cccc1C)OP(Oc1c(C)cccc1C)Oc1c(C)cccc1C,1,,83,90,xylene,This work / SAR Modeling,phosphite,394.4510000000002,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,6-xylyl)3_100C_toluene",Cc1c(cccc1C)OP(Oc1c(C)cccc1C)Oc1c(C)cccc1C,1,,76,100,toluene,This work / SAR Modeling,phosphite,394.4510000000002,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,6-xylyl)3_100C_THF",Cc1c(cccc1C)OP(Oc1c(C)cccc1C)Oc1c(C)cccc1C,1,,68,100,THF,This work / SAR Modeling,phosphite,394.4510000000002,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,6-xylyl)3_100C_dioxane",Cc1c(cccc1C)OP(Oc1c(C)cccc1C)Oc1c(C)cccc1C,1,,73,100,dioxane,This work / SAR Modeling,phosphite,394.4510000000002,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,6-xylyl)3_100C_hexane",Cc1c(cccc1C)OP(Oc1c(C)cccc1C)Oc1c(C)cccc1C,1,,80,100,hexane,This work / SAR Modeling,phosphite,394.4510000000002,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,6-xylyl)3_100C_benzene",Cc1c(cccc1C)OP(Oc1c(C)cccc1C)Oc1c(C)cccc1C,1,,77,100,benzene,This work / SAR Modeling,phosphite,394.4510000000002,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,6-xylyl)3_100C_xylene",Cc1c(cccc1C)OP(Oc1c(C)cccc1C)Oc1c(C)cccc1C,1,,74,100,xylene,This work / SAR Modeling,phosphite,394.4510000000002,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,6-xylyl)3_110C_toluene",Cc1c(cccc1C)OP(Oc1c(C)cccc1C)Oc1c(C)cccc1C,1,,70,110,toluene,This work / SAR Modeling,phosphite,394.4510000000002,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,6-xylyl)3_110C_THF",Cc1c(cccc1C)OP(Oc1c(C)cccc1C)Oc1c(C)cccc1C,1,,66,110,THF,This work / SAR Modeling,phosphite,394.4510000000002,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,6-xylyl)3_110C_dioxane",Cc1c(cccc1C)OP(Oc1c(C)cccc1C)Oc1c(C)cccc1C,1,,72,110,dioxane,This work / SAR Modeling,phosphite,394.4510000000002,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,6-xylyl)3_110C_hexane",Cc1c(cccc1C)OP(Oc1c(C)cccc1C)Oc1c(C)cccc1C,1,,76,110,hexane,This work / SAR Modeling,phosphite,394.4510000000002,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,6-xylyl)3_110C_benzene",Cc1c(cccc1C)OP(Oc1c(C)cccc1C)Oc1c(C)cccc1C,1,,72,110,benzene,This work / SAR Modeling,phosphite,394.4510000000002,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,6-xylyl)3_110C_xylene",Cc1c(cccc1C)OP(Oc1c(C)cccc1C)Oc1c(C)cccc1C,1,,72,110,xylene,This work / SAR Modeling,phosphite,394.4510000000002,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,6-xylyl)3_120C_toluene",Cc1c(cccc1C)OP(Oc1c(C)cccc1C)Oc1c(C)cccc1C,1,,70,120,toluene,This work / SAR Modeling,phosphite,394.4510000000002,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,6-xylyl)3_120C_THF",Cc1c(cccc1C)OP(Oc1c(C)cccc1C)Oc1c(C)cccc1C,1,,63,120,THF,This work / SAR Modeling,phosphite,394.4510000000002,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,6-xylyl)3_120C_dioxane",Cc1c(cccc1C)OP(Oc1c(C)cccc1C)Oc1c(C)cccc1C,1,,69,120,dioxane,This work / SAR Modeling,phosphite,394.4510000000002,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,6-xylyl)3_120C_hexane",Cc1c(cccc1C)OP(Oc1c(C)cccc1C)Oc1c(C)cccc1C,1,,75,120,hexane,This work / SAR Modeling,phosphite,394.4510000000002,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,6-xylyl)3_120C_benzene",Cc1c(cccc1C)OP(Oc1c(C)cccc1C)Oc1c(C)cccc1C,1,,68,120,benzene,This work / SAR Modeling,phosphite,394.4510000000002,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,6-xylyl)3_130C_toluene",Cc1c(cccc1C)OP(Oc1c(C)cccc1C)Oc1c(C)cccc1C,1,,66,130,toluene,This work / SAR Modeling,phosphite,394.4510000000002,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,6-xylyl)3_130C_THF",Cc1c(cccc1C)OP(Oc1c(C)cccc1C)Oc1c(C)cccc1C,1,,64,130,THF,This work / SAR Modeling,phosphite,394.4510000000002,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,6-xylyl)3_130C_dioxane",Cc1c(cccc1C)OP(Oc1c(C)cccc1C)Oc1c(C)cccc1C,1,,60,130,dioxane,This work / SAR Modeling,phosphite,394.4510000000002,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,6-xylyl)3_130C_benzene",Cc1c(cccc1C)OP(Oc1c(C)cccc1C)Oc1c(C)cccc1C,1,,67,130,benzene,This work / SAR Modeling,phosphite,394.4510000000002,7.300820000000006,27.69,0,3,6,3,1,3,28
"P(O-2,6-xylyl)3_130C_xylene",Cc1c(cccc1C)OP(Oc1c(C)cccc1C)Oc1c(C)cccc1C,1,,67,130,xylene,This work / SAR Modeling,phosphite,394.4510000000002,7.300820000000006,27.69,0,3,6,3,1,3,28
P(O-2-iPr-Ph)3,CC(C)c1cccc(OP(Oc2cccc(C(C)C)c2)Oc2cccc(C(C)C)c2)c1,1,,68,100,toluene,"Adv. Synth. Catal. 2004, 346, 877",phosphite,436.53200000000015,8.820500000000003,27.69,0,3,9,3,1,3,31
P(O-2-iPr-Ph)3_70C_toluene,CC(C)c1cccc(OP(Oc2cccc(C(C)C)c2)Oc2cccc(C(C)C)c2)c1,1,,75,70,toluene,This work / SAR Modeling,phosphite,436.53200000000015,8.820500000000003,27.69,0,3,9,3,1,3,31
P(O-2-iPr-Ph)3_70C_THF,CC(C)c1cccc(OP(Oc2cccc(C(C)C)c2)Oc2cccc(C(C)C)c2)c1,1,,71,70,THF,This work / SAR Modeling,phosphite,436.53200000000015,8.820500000000003,27.69,0,3,9,3,1,3,31
P(O-2-iPr-Ph)3_70C_dioxane,CC(C)c1cccc(OP(Oc2cccc(C(C)C)c2)Oc2cccc(C(C)C)c2)c1,1,,73,70,dioxane,This work / SAR Modeling,phosphite,436.53200000000015,8.820500000000003,27.69,0,3,9,3,1,3,31
P(O-2-iPr-Ph)3_70C_hexane,CC(C)c1cccc(OP(Oc2cccc(C(C)C)c2)Oc2cccc(C(C)C)c2)c1,1,,78,70,hexane,This work / SAR Modeling,phosphite,436.53200000000015,8.820500000000003,27.69,0,3,9,3,1,3,31
P(O-2-iPr-Ph)3_70C_xylene,CC(C)c1cccc(OP(Oc2cccc(C(C)C)c2)Oc2cccc(C(C)C)c2)c1,1,,77,70,xylene,This work / SAR Modeling,phosphite,436.53200000000015,8.820500000000003,27.69,0,3,9,3,1,3,31
P(O-2-iPr-Ph)3_80C_toluene,CC(C)c1cccc(OP(Oc2cccc(C(C)C)c2)Oc2cccc(C(C)C)c2)c1,1,,73,80,toluene,This work / SAR Modeling,phosphite,436.53200000000015,8.820500000000003,27.69,0,3,9,3,1,3,31
P(O-2-iPr-Ph)3_80C_THF,CC(C)c1cccc(OP(Oc2cccc(C(C)C)c2)Oc2cccc(C(C)C)c2)c1,1,,67,80,THF,This work / SAR Modeling,phosphite,436.53200000000015,8.820500000000003,27.69,0,3,9,3,1,3,31
P(O-2-iPr-Ph)3_80C_xylene,CC(C)c1cccc(OP(Oc2cccc(C(C)C)c2)Oc2cccc(C(C)C)c2)c1,1,,78,80,xylene,This work / SAR Modeling,phosphite,436.53200000000015,8.820500000000003,27.69,0,3,9,3,1,3,31
P(O-2-iPr-Ph)3_90C_toluene,CC(C)c1cccc(OP(Oc2cccc(C(C)C)c2)Oc2cccc(C(C)C)c2)c1,1,,68,90,toluene,This work / SAR Modeling,phosphite,436.53200000000015,8.820500000000003,27.69,0,3,9,3,1,3,31
P(O-2-iPr-Ph)3_90C_THF,CC(C)c1cccc(OP(Oc2cccc(C(C)C)c2)Oc2cccc(C(C)C)c2)c1,1,,68,90,THF,This work / SAR Modeling,phosphite,436.53200000000015,8.820500000000003,27.69,0,3,9,3,1,3,31
P(O-2-iPr-Ph)3_90C_hexane,CC(C)c1cccc(OP(Oc2cccc(C(C)C)c2)Oc2cccc(C(C)C)c2)c1,1,,75,90,hexane,This work / SAR Modeling,phosphite,436.53200000000015,8.820500000000003,27.69,0,3,9,3,1,3,31
P(O-2-iPr-Ph)3_90C_benzene,CC(C)c1cccc(OP(Oc2cccc(C(C)C)c2)Oc2cccc(C(C)C)c2)c1,1,,71,90,benzene,This work / SAR Modeling,phosphite,436.53200000000015,8.820500000000003,27.69,0,3,9,3,1,3,31
P(O-2-iPr-Ph)3_90C_xylene,CC(C)c1cccc(OP(Oc2cccc(C(C)C)c2)Oc2cccc(C(C)C)c2)c1,1,,70,90,xylene,This work / SAR Modeling,phosphite,436.53200000000015,8.820500000000003,27.69,0,3,9,3,1,3,31
P(O-2-iPr-Ph)3_100C_THF,CC(C)c1cccc(OP(Oc2cccc(C(C)C)c2)Oc2cccc(C(C)C)c2)c1,1,,66,100,THF,This work / SAR Modeling,phosphite,436.53200000000015,8.820500000000003,27.69,0,3,9,3,1,3,31
P(O-2-iPr-Ph)3_100C_dioxane,CC(C)c1cccc(OP(Oc2cccc(C(C)C)c2)Oc2cccc(C(C)C)c2)c1,1,,66,100,dioxane,This work / SAR Modeling,phosphite,436.53200000000015,8.820500000000003,27.69,0,3,9,3,1,3,31
P(O-2-iPr-Ph)3_100C_hexane,CC(C)c1cccc(OP(Oc2cccc(C(C)C)c2)Oc2cccc(C(C)C)c2)c1,1,,69,100,hexane,This work / SAR Modeling,phosphite,436.53200000000015,8.820500000000003,27.69,0,3,9,3,1,3,31
P(O-2-iPr-Ph)3_100C_benzene,CC(C)c1cccc(OP(Oc2cccc(C(C)C)c2)Oc2cccc(C(C)C)c2)c1,1,,69,100,benzene,This work / SAR Modeling,phosphite,436.53200000000015,8.820500000000003,27.69,0,3,9,3,1,3,31
P(O-2-iPr-Ph)3_110C_toluene,CC(C)c1cccc(OP(Oc2cccc(C(C)C)c2)Oc2cccc(C(C)C)c2)c1,1,,67,110,toluene,This work / SAR Modeling,phosphite,436.53200000000015,8.820500000000003,27.69,0,3,9,3,1,3,31
P(O-2-iPr-Ph)3_110C_dioxane,CC(C)c1cccc(OP(Oc2cccc(C(C)C)c2)Oc2cccc(C(C)C)c2)c1,1,,65,110,dioxane,This work / SAR Modeling,phosphite,436.53200000000015,8.820500000000003,27.69,0,3,9,3,1,3,31
P(O-2-iPr-Ph)3_110C_benzene,CC(C)c1cccc(OP(Oc2cccc(C(C)C)c2)Oc2cccc(C(C)C)c2)c1,1,,65,110,benzene,This work / SAR Modeling,phosphite,436.53200000000015,8.820500000000003,27.69,0,3,9,3,1,3,31
P(O-2-iPr-Ph)3_110C_xylene,CC(C)c1cccc(OP(Oc2cccc(C(C)C)c2)Oc2cccc(C(C)C)c2)c1,1,,67,110,xylene,This work / SAR Modeling,phosphite,436.53200000000015,8.820500000000003,27.69,0,3,9,3,1,3,31
P(O-2-iPr-Ph)3_120C_toluene,CC(C)c1cccc(OP(Oc2cccc(C(C)C)c2)Oc2cccc(C(C)C)c2)c1,1,,65,120,toluene,This work / SAR Modeling,phosphite,436.53200000000015,8.820500000000003,27.69,0,3,9,3,1,3,31
P(O-2-iPr-Ph)3_120C_THF,CC(C)c1cccc(OP(Oc2cccc(C(C)C)c2)Oc2cccc(C(C)C)c2)c1,1,,62,120,THF,This work / SAR Modeling,phosphite,436.53200000000015,8.820500000000003,27.69,0,3,9,3,1,3,31
P(O-2-iPr-Ph)3_120C_dioxane,CC(C)c1cccc(OP(Oc2cccc(C(C)C)c2)Oc2cccc(C(C)C)c2)c1,1,,60,120,dioxane,This work / SAR Modeling,phosphite,436.53200000000015,8.820500000000003,27.69,0,3,9,3,1,3,31
P(O-2-iPr-Ph)3_120C_hexane,CC(C)c1cccc(OP(Oc2cccc(C(C)C)c2)Oc2cccc(C(C)C)c2)c1,1,,62,120,hexane,This work / SAR Modeling,phosphite,436.53200000000015,8.820500000000003,27.69,0,3,9,3,1,3,31
P(O-2-iPr-Ph)3_120C_benzene,CC(C)c1cccc(OP(Oc2cccc(C(C)C)c2)Oc2cccc(C(C)C)c2)c1,1,,61,120,benzene,This work / SAR Modeling,phosphite,436.53200000000015,8.820500000000003,27.69,0,3,9,3,1,3,31
P(O-2-iPr-Ph)3_120C_xylene,CC(C)c1cccc(OP(Oc2cccc(C(C)C)c2)Oc2cccc(C(C)C)c2)c1,1,,63,120,xylene,This work / SAR Modeling,phosphite,436.53200000000015,8.820500000000003,27.69,0,3,9,3,1,3,31
P(O-2-iPr-Ph)3_130C_toluene,CC(C)c1cccc(OP(Oc2cccc(C(C)C)c2)Oc2cccc(C(C)C)c2)c1,1,,60,130,toluene,This work / SAR Modeling,phosphite,436.53200000000015,8.820500000000003,27.69,0,3,9,3,1,3,31
P(O-2-iPr-Ph)3_130C_hexane,CC(C)c1cccc(OP(Oc2cccc(C(C)C)c2)Oc2cccc(C(C)C)c2)c1,1,,60,130,hexane,This work / SAR Modeling,phosphite,436.53200000000015,8.820500000000003,27.69,0,3,9,3,1,3,31
P(O-2-iPr-Ph)3_130C_benzene,CC(C)c1cccc(OP(Oc2cccc(C(C)C)c2)Oc2cccc(C(C)C)c2)c1,1,,66,130,benzene,This work / SAR Modeling,phosphite,436.53200000000015,8.820500000000003,27.69,0,3,9,3,1,3,31
P(O-2-iPr-Ph)3_130C_xylene,CC(C)c1cccc(OP(Oc2cccc(C(C)C)c2)Oc2cccc(C(C)C)c2)c1,1,,60,130,xylene,This work / SAR Modeling,phosphite,436.53200000000015,8.820500000000003,27.69,0,3,9,3,1,3,31
P(O-2-tBu-Ph)3,CC(C)(C)c1cccc(OP(Oc2cccc(C(C)(C)C)c2)Oc2cccc(C(C)(C)C)c2)c1,1,,71,100,toluene,"JACS 1971, 93, 2397",phosphite,478.6130000000002,9.3428,27.69,0,3,6,3,1,3,34
P(O-2-tBu-Ph)3_70C_THF,CC(C)(C)c1cccc(OP(Oc2cccc(C(C)(C)C)c2)Oc2cccc(C(C)(C)C)c2)c1,1,,75,70,THF,This work / SAR Modeling,phosphite,478.6130000000002,9.3428,27.69,0,3,6,3,1,3,34
P(O-2-tBu-Ph)3_70C_dioxane,CC(C)(C)c1cccc(OP(Oc2cccc(C(C)(C)C)c2)Oc2cccc(C(C)(C)C)c2)c1,1,,78,70,dioxane,This work / SAR Modeling,phosphite,478.6130000000002,9.3428,27.69,0,3,6,3,1,3,34
P(O-2-tBu-Ph)3_70C_benzene,CC(C)(C)c1cccc(OP(Oc2cccc(C(C)(C)C)c2)Oc2cccc(C(C)(C)C)c2)c1,1,,84,70,benzene,This work / SAR Modeling,phosphite,478.6130000000002,9.3428,27.69,0,3,6,3,1,3,34
P(O-2-tBu-Ph)3_80C_toluene,CC(C)(C)c1cccc(OP(Oc2cccc(C(C)(C)C)c2)Oc2cccc(C(C)(C)C)c2)c1,1,,78,80,toluene,This work / SAR Modeling,phosphite,478.6130000000002,9.3428,27.69,0,3,6,3,1,3,34
P(O-2-tBu-Ph)3_80C_THF,CC(C)(C)c1cccc(OP(Oc2cccc(C(C)(C)C)c2)Oc2cccc(C(C)(C)C)c2)c1,1,,71,80,THF,This work / SAR Modeling,phosphite,478.6130000000002,9.3428,27.69,0,3,6,3,1,3,34
P(O-2-tBu-Ph)3_80C_dioxane,CC(C)(C)c1cccc(OP(Oc2cccc(C(C)(C)C)c2)Oc2cccc(C(C)(C)C)c2)c1,1,,75,80,dioxane,This work / SAR Modeling,phosphite,478.6130000000002,9.3428,27.69,0,3,6,3,1,3,34
P(O-2-tBu-Ph)3_80C_hexane,CC(C)(C)c1cccc(OP(Oc2cccc(C(C)(C)C)c2)Oc2cccc(C(C)(C)C)c2)c1,1,,79,80,hexane,This work / SAR Modeling,phosphite,478.6130000000002,9.3428,27.69,0,3,6,3,1,3,34
P(O-2-tBu-Ph)3_80C_benzene,CC(C)(C)c1cccc(OP(Oc2cccc(C(C)(C)C)c2)Oc2cccc(C(C)(C)C)c2)c1,1,,76,80,benzene,This work / SAR Modeling,phosphite,478.6130000000002,9.3428,27.69,0,3,6,3,1,3,34
P(O-2-tBu-Ph)3_90C_toluene,CC(C)(C)c1cccc(OP(Oc2cccc(C(C)(C)C)c2)Oc2cccc(C(C)(C)C)c2)c1,1,,76,90,toluene,This work / SAR Modeling,phosphite,478.6130000000002,9.3428,27.69,0,3,6,3,1,3,34
P(O-2-tBu-Ph)3_90C_THF,CC(C)(C)c1cccc(OP(Oc2cccc(C(C)(C)C)c2)Oc2cccc(C(C)(C)C)c2)c1,1,,74,90,THF,This work / SAR Modeling,phosphite,478.6130000000002,9.3428,27.69,0,3,6,3,1,3,34
P(O-2-tBu-Ph)3_90C_dioxane,CC(C)(C)c1cccc(OP(Oc2cccc(C(C)(C)C)c2)Oc2cccc(C(C)(C)C)c2)c1,1,,70,90,dioxane,This work / SAR Modeling,phosphite,478.6130000000002,9.3428,27.69,0,3,6,3,1,3,34
P(O-2-tBu-Ph)3_90C_hexane,CC(C)(C)c1cccc(OP(Oc2cccc(C(C)(C)C)c2)Oc2cccc(C(C)(C)C)c2)c1,1,,77,90,hexane,This work / SAR Modeling,phosphite,478.6130000000002,9.3428,27.69,0,3,6,3,1,3,34
P(O-2-tBu-Ph)3_90C_xylene,CC(C)(C)c1cccc(OP(Oc2cccc(C(C)(C)C)c2)Oc2cccc(C(C)(C)C)c2)c1,1,,74,90,xylene,This work / SAR Modeling,phosphite,478.6130000000002,9.3428,27.69,0,3,6,3,1,3,34
P(O-2-tBu-Ph)3_100C_toluene,CC(C)(C)c1cccc(OP(Oc2cccc(C(C)(C)C)c2)Oc2cccc(C(C)(C)C)c2)c1,1,,71,100,toluene,This work / SAR Modeling,phosphite,478.6130000000002,9.3428,27.69,0,3,6,3,1,3,34
P(O-2-tBu-Ph)3_100C_hexane,CC(C)(C)c1cccc(OP(Oc2cccc(C(C)(C)C)c2)Oc2cccc(C(C)(C)C)c2)c1,1,,74,100,hexane,This work / SAR Modeling,phosphite,478.6130000000002,9.3428,27.69,0,3,6,3,1,3,34
P(O-2-tBu-Ph)3_100C_xylene,CC(C)(C)c1cccc(OP(Oc2cccc(C(C)(C)C)c2)Oc2cccc(C(C)(C)C)c2)c1,1,,72,100,xylene,This work / SAR Modeling,phosphite,478.6130000000002,9.3428,27.69,0,3,6,3,1,3,34
P(O-2-tBu-Ph)3_110C_toluene,CC(C)(C)c1cccc(OP(Oc2cccc(C(C)(C)C)c2)Oc2cccc(C(C)(C)C)c2)c1,1,,67,110,toluene,This work / SAR Modeling,phosphite,478.6130000000002,9.3428,27.69,0,3,6,3,1,3,34
P(O-2-tBu-Ph)3_110C_THF,CC(C)(C)c1cccc(OP(Oc2cccc(C(C)(C)C)c2)Oc2cccc(C(C)(C)C)c2)c1,1,,67,110,THF,This work / SAR Modeling,phosphite,478.6130000000002,9.3428,27.69,0,3,6,3,1,3,34
P(O-2-tBu-Ph)3_110C_dioxane,CC(C)(C)c1cccc(OP(Oc2cccc(C(C)(C)C)c2)Oc2cccc(C(C)(C)C)c2)c1,1,,67,110,dioxane,This work / SAR Modeling,phosphite,478.6130000000002,9.3428,27.69,0,3,6,3,1,3,34
P(O-2-tBu-Ph)3_110C_xylene,CC(C)(C)c1cccc(OP(Oc2cccc(C(C)(C)C)c2)Oc2cccc(C(C)(C)C)c2)c1,1,,66,110,xylene,This work / SAR Modeling,phosphite,478.6130000000002,9.3428,27.69,0,3,6,3,1,3,34
P(O-2-tBu-Ph)3_120C_toluene,CC(C)(C)c1cccc(OP(Oc2cccc(C(C)(C)C)c2)Oc2cccc(C(C)(C)C)c2)c1,1,,64,120,toluene,This work / SAR Modeling,phosphite,478.6130000000002,9.3428,27.69,0,3,6,3,1,3,34
P(O-2-tBu-Ph)3_120C_THF,CC(C)(C)c1cccc(OP(Oc2cccc(C(C)(C)C)c2)Oc2cccc(C(C)(C)C)c2)c1,1,,61,120,THF,This work / SAR Modeling,phosphite,478.6130000000002,9.3428,27.69,0,3,6,3,1,3,34
